"Time"	csiR	csiD	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA
7400	0.7209976	0.0398917	0.1082824	0.0878630	0.2618451	0.2066400	0.7970155	0.3405013	0.6604291	0.6378210
7450	0.7637758	0.0350965	0.0730540	0.0725285	0.2609284	0.1985219	0.6298814	0.2519816	0.7445350	0.6909447
7500	0.7743284	0.0210363	0.1433191	0.0480695	0.2100282	0.1883576	0.6881127	0.2132858	0.6950185	0.6798723
7550	0.6399749	0.0242286	0.1441329	0.1007578	0.2651294	0.2624883	0.6096118	0.3527102	0.7018375	0.7492790
7600	0.6335674	0.0391432	0.1783054	0.1115692	0.3326564	0.2866581	0.5845083	0.2558541	0.6523435	0.7100057
7650	0.6877944	0.0501880	0.1470206	0.1198638	0.2521754	0.2030898	0.6343721	0.2885215	0.7288515	0.6726293
7700	0.5958228	0.0658052	0.1582870	0.1067745	0.2942257	0.1875274	0.8736547	0.4061700	0.7621242	0.5683099
7750	0.6900985	0.0669483	0.0859860	0.0983780	0.3732500	0.1815152	0.7211478	0.3022806	0.7056412	0.7903430
7800	0.7034474	0.0504978	0.1748579	0.0626720	0.2925146	0.1606581	0.7113999	0.3071352	0.7435294	0.5964068
7850	0.8955511	0.0693498	0.1912658	0.1064351	0.2702447	0.1830901	0.7122654	0.3572101	0.7273362	0.9379933
7900	0.6272327	0.0162395	0.1461278	0.0729870	0.2241561	0.2569273	0.6691299	0.3100721	0.5953034	0.6002115
7950	0.7234605	0.0263995	0.1172788	0.0699103	0.2907806	0.2168631	0.6966942	0.5141326	0.6255723	0.7620979
8000	0.7501582	0.0395787	0.1422637	0.0809498	0.2373442	0.1892458	0.7713123	0.4010060	0.5763452	0.7592609
8050	0.6948963	0.0187498	0.1992722	0.0991773	0.3451827	0.2076813	0.5960542	0.2700968	0.6026369	0.8346279
8100	0.7203610	0.0275296	0.2899551	0.1295407	0.2734774	0.1993115	0.6384017	0.3568515	0.6564024	0.7131663
8150	0.7000153	0.0538102	0.2102028	0.2623327	0.3772967	0.1821923	0.5891836	0.3025582	0.7058934	0.7121936
8200	0.7392080	0.0181947	0.1942606	0.1808988	0.3693464	0.1726602	0.6530900	0.3659740	0.6510441	0.7286235
8250	0.6411786	0.0247075	0.2400180	0.1757548	0.3226545	0.1761363	0.7169540	0.5005892	0.5803262	0.7887151
8300	0.7651686	0.0315228	0.1867138	0.1893794	0.3620293	0.1701500	0.7478458	0.2954036	0.6467658	0.6634371
8350	0.7001689	0.0296000	0.1588139	0.1355360	0.3252781	0.1955764	0.7704414	0.3598443	0.7186097	0.6410177
8400	0.6659105	0.0502816	0.1778352	0.0829377	0.2863243	0.1948305	0.7231420	0.3472019	0.6151493	0.7765431
8450	0.6465919	0.0211552	0.1717866	0.1011500	0.2664266	0.1783151	0.7526028	0.2435151	0.5983824	0.5900590
8500	0.7212927	0.0235423	0.1551384	0.1153256	0.3124190	0.2364946	0.6767715	0.2968391	0.6953726	0.6758392
8550	0.7687553	0.0322044	0.1981477	0.1044713	0.2525857	0.2567111	0.7703137	0.3864559	0.6111572	0.6696839
8600	0.7004090	0.0638879	0.1457225	0.0990394	0.2523145	0.2032771	0.7028435	0.3244729	0.7237689	0.5549826
8650	0.6729535	0.0530634	0.1753711	0.0835904	0.2624604	0.2226200	0.8206426	0.3781992	0.7279100	0.5978380
8700	0.7358703	0.0418487	0.0996977	0.0810200	0.4166356	0.2414535	0.6847188	0.2316627	0.6069145	0.5808796
8750	0.6267542	0.0277848	0.1282176	0.0755553	0.3171469	0.2284664	0.7530014	0.3298222	0.6633834	0.7261546
8800	0.7928964	0.0194170	0.1335152	0.1026859	0.2751414	0.2555631	0.6501590	0.2902174	0.6438124	0.6410584
8850	0.6526199	0.0395036	0.1058821	0.0775678	0.2302222	0.2641767	0.7233608	0.2896359	0.6894525	0.8119081
8900	0.6693518	0.0295766	0.1485728	0.0691456	0.2750011	0.1721274	0.7083870	0.2290389	0.6615455	0.6602283
8950	0.6812753	0.0350676	0.1354799	0.0691032	0.2489343	0.1869143	0.7836023	0.2179114	0.6868783	0.5643204
9000	0.7116570	0.0284304	0.1614928	0.1016907	0.2316850	0.1825587	0.9125092	0.2910052	0.6845856	0.6618935
9050	0.7051846	0.0161627	0.1212612	0.0599457	0.1939162	0.2184976	0.6802614	0.2266048	0.7206973	0.6374306
9100	0.6879640	0.0196655	0.1050645	0.0804479	0.2059926	0.1967374	0.7248706	0.3418875	0.6004349	0.7246827
9150	0.6457083	0.0286842	0.1198698	0.0735596	0.2035398	0.1783723	0.6574389	0.3520381	0.7041158	0.7058582
9200	0.5885781	0.0792233	0.1340222	0.0792497	0.3360620	0.1816860	0.7659925	0.3105120	0.6991121	0.8083488
9250	0.6322997	0.0550492	0.1430318	0.0621068	0.2579326	0.2101392	0.6195210	0.3399353	0.7706557	0.7976116
9300	0.6604213	0.0386311	0.1477934	0.0410386	0.3300640	0.1952261	0.8353453	0.3227062	0.5241060	0.7481717
9350	0.5773431	0.0131680	0.1450333	0.0642955	0.2069567	0.2011218	0.5705682	0.2468767	0.6645496	0.6501351
9400	0.6087245	0.0242078	0.1712429	0.1318486	0.3262190	0.1888571	0.7720095	0.2666953	0.6799847	0.5669114
9450	0.6116113	0.0376557	0.1907265	0.1289642	0.3669257	0.1905137	0.8741807	0.3591483	0.7028619	0.7259546
9500	0.6297171	0.0517175	0.1222835	0.0733483	0.2058086	0.3218851	0.6575704	0.2902841	0.6315275	0.7420352
9550	0.7156425	0.0295656	0.1463171	0.0750836	0.2466381	0.2502403	0.7386671	0.2790917	0.6437408	0.7278359
9600	0.6444862	0.0824231	0.1464278	0.0538059	0.2821906	0.2232501	0.7458607	0.2631578	0.7649848	0.6414599
9650	0.5863176	0.0349164	0.1875021	0.1253216	0.2122139	0.1862696	0.7849755	0.2267027	0.6483288	0.7369776
9700	0.7392555	0.0565383	0.1333948	0.0865643	0.2520182	0.1454985	0.7492600	0.3847226	0.7109735	0.7819382
9750	0.6956911	0.0230944	0.1163517	0.0969992	0.2514563	0.2202165	0.7340199	0.4520171	0.7669693	0.7396474
9800	0.6723248	0.0206749	0.2056637	0.0566170	0.2137940	0.2928512	0.6275050	0.2796048	0.7169715	0.7530907
9850	0.7900465	0.0575148	0.1612477	0.0726746	0.2254277	0.2261542	0.7907745	0.4611765	0.6362282	0.7396578
9900	0.7163642	0.0704126	0.1924746	0.0601414	0.2893288	0.3513085	0.8066531	0.2884223	0.5626411	0.6679411
9950	0.6570901	0.0458998	0.1510007	0.1218856	0.2836873	0.2123566	0.6111659	0.2999225	0.6539939	0.6350024
10000	0.6585992	0.0369627	0.2497594	0.1101754	0.2837433	0.2592802	0.6277988	0.3946921	0.6638992	0.6978014

0	0.8985531	0.0610163	0.1299526	0.1147280	0.2810397	0.2224283	0.7927247	0.3890222	0.6690224	0.7545392
50	0.8194392	0.4604901	0.2135805	0.1391799	0.2663328	0.1725649	0.6294436	0.2945402	0.6941261	0.5970226
100	0.7834268	0.5511850	0.1983290	0.0973526	0.3013117	0.2019324	0.6840412	0.3095256	0.6597073	0.5675219
150	0.7181703	0.7450647	0.1803018	0.1526472	0.3692178	0.2288349	0.7099448	0.2858272	0.5374700	0.8361313
200	0.6538780	0.7347037	0.1637912	0.0975159	0.2581614	0.1695058	0.8707333	0.2556701	0.7083746	0.5318103
250	0.6441519	0.8300838	0.1648293	0.1340578	0.3801122	0.2371567	0.7003209	0.2544834	0.6477027	0.6573305
300	0.6617170	0.7898174	0.1994666	0.1183428	0.2940780	0.2391782	0.8665584	0.2697750	0.6029068	0.6558779
350	0.6943641	0.7463960	0.1890491	0.1580449	0.3115761	0.2890419	0.6133488	0.3349835	0.7038627	0.5823691
400	0.6203066	0.7124755	0.2366599	0.1891581	0.3552513	0.1976997	0.6604776	0.2375900	0.5780027	0.5583194
450	0.7480812	0.7817491	0.2691892	0.1489383	0.4002393	0.2486533	0.7316655	0.2694718	0.6340363	0.7037523
500	0.7920116	0.6219819	0.2232509	0.1193223	0.3548275	0.1873607	0.6578845	0.2200240	0.6557082	0.6365045
550	0.7327124	0.7058134	0.1712328	0.1123655	0.3916770	0.1875114	0.6485177	0.2347755	0.6400977	0.6669919
600	0.7087762	0.7877605	0.1209311	0.1230091	0.2952251	0.2333339	0.6616250	0.3469989	0.6595706	0.7009394
650	0.6684998	0.7445781	0.1315060	0.0790912	0.1437773	0.2153863	0.6527400	0.2495994	0.7217966	0.7524846
700	0.7674631	0.6424087	0.1584680	0.1109000	0.2229825	0.2023082	0.8184191	0.2847655	0.5564800	0.5762925
750	0.7761684	0.6310938	0.1257706	0.0957732	0.2866489	0.2458256	0.5878788	0.2127534	0.6194323	0.7584008
800	0.6535483	0.7051149	0.1792789	0.0578870	0.2646265	0.2824488	0.6980627	0.2284457	0.6832230	0.6267767
850	0.8609220	0.7779392	0.1132053	0.0413734	0.2214509	0.1876489	0.7007416	0.3472698	0.6090330	0.6518679
900	0.6868628	0.7119872	0.1283967	0.0742900	0.2191481	0.3022941	0.8518935	0.2572945	0.5390958	0.5529139
950	0.8118923	0.6598830	0.1372956	0.0966291	0.2219021	0.1855232	0.6855961	0.1905679	0.6429835	0.6904042
1000	0.6774599	0.6956654	0.1709828	0.0529102	0.2649529	0.1707569	0.7056951	0.2675902	0.6794806	0.6065351
1050	0.7493738	0.6616423	0.1406813	0.0791992	0.1969962	0.1806678	0.7423622	0.3327790	0.6329877	0.6584263
1100	0.7241356	0.7076938	0.0961947	0.0559323	0.2177591	0.2137692	0.6004132	0.2756297	0.6040277	0.6036952
1150	0.7324004	0.6833059	0.1753813	0.0683704	0.3121652	0.2084794	0.7741818	0.2560940	0.6906462	0.6754595
1200	0.6473336	0.7051948	0.1140393	0.0705952	0.3418216	0.2453921	0.7247154	0.4031543	0.6884110	0.7068309
1250	0.7098085	0.5529937	0.1827560	0.0677222	0.2590133	0.1506373	0.7271136	0.3399633	0.6781077	0.6170417
1300	0.6493526	0.8054154	0.1860530	0.1218926	0.2693273	0.2052441	0.7635268	0.2703568	0.6780296	0.5896324
1350	0.6161170	0.6510981	0.1667691	0.1540116	0.2811663	0.2136509	0.8769577	0.2901361	0.6283498	0.8215735
1400	0.7509575	0.6759467	0.1495093	0.1649408	0.2568853	0.1790354	0.8141975	0.3052978	0.6602386	0.6147222
1450	0.7710793	0.6066338	0.1684767	0.0942325	0.2749971	0.2217231	0.6961056	0.3146987	0.7630997	0.6425612
1500	0.6350960	0.7079872	0.1924634	0.1091714	0.2737438	0.2469205	0.6648174	0.2021637	0.6293362	0.6127404
1550	0.6748870	0.6827152	0.1632779	0.0970997	0.2710838	0.1752967	0.7150827	0.2338684	0.6951962	0.6149225
1600	0.6320054	0.5730439	0.1069006	0.0884401	0.1856935	0.2441839	0.6549804	0.2017603	0.4975844	0.7465319
1650	0.7143387	0.6098564	0.1743620	0.0703283	0.2243081	0.1915369	0.7838232	0.3210434	0.5250678	0.6069374
1700	0.5593702	0.6185216	0.1167849	0.0560871	0.2397664	0.2043770	0.6204831	0.2505302	0.6309713	0.6582600
1750	0.7153491	0.6822906	0.1395368	0.0888345	0.2594247	0.2181775	0.5950830	0.2214721	0.7028955	0.6747522
1800	0.6904222	0.6422859	0.1049830	0.0828588	0.2424777	0.2200948	0.6399437	0.2406268	0.6880411	0.6045078
1850	0.6468242	0.6754130	0.1099230	0.0895690	0.2785256	0.1671911	0.7505865	0.2988745	0.6380870	0.7524419
1900	0.6984485	0.7635431	0.1190798	0.0875669	0.2868054	0.3283293	0.6704230	0.2268136	0.6197329	0.6873945
1950	0.6525105	0.6585646	0.1409679	0.0529733	0.2684409	0.2904434	0.5840839	0.2477686	0.5631672	0.7287170
2000	0.8071454	0.7575394	0.1252545	0.0784226	0.2556540	0.2445202	0.7793081	0.3125774	0.5380227	0.5617923
2050	0.7688434	0.7824813	0.1344812	0.0968029	0.2520764	0.2426797	0.6394913	0.2014398	0.5691587	0.6947006
2100	0.7001401	0.7142611	0.1326620	0.0511659	0.2530779	0.1859133	0.7723554	0.3749315	0.5155647	0.6183964
2150	0.7417075	0.7920955	0.1238077	0.0784690	0.2317177	0.2021400	0.7029788	0.2288191	0.5421402	0.7538199
2200	0.7206743	0.6688619	0.1211357	0.0708568	0.3011326	0.2087951	0.7829477	0.2474526	0.6893895	0.5277295
2250	0.7174176	0.6482818	0.1370275	0.0410009	0.1890403	0.1449499	0.7397777	0.2927664	0.6681889	0.7717628
2300	0.6590101	0.7491737	0.1211541	0.0872483	0.2865984	0.2101011	0.7388782	0.2629497	0.5907670	0.6915932
2350	0.7134987	0.8573094	0.1407539	0.0479219	0.2541272	0.2549744	0.7651204	0.2575276	0.6869554	0.7083520
2400	0.5831713	0.5712340	0.2365805	0.1064662	0.2714034	0.2041659	0.7238061	0.1793274	0.7501660	0.6538949
2450	0.8071853	0.6765670	0.1294179	0.0894729	0.2049106	0.2020202	0.6864517	0.3018037	0.4836163	0.8190844
2500	0.6326092	0.6615645	0.1247401	0.0542524	0.2684212	0.2459099	0.6783978	0.2306566	0.6839601	0.5021841
2550	0.6456548	0.7249823	0.1146366	0.1480929	0.2153216	0.2413386	0.6067022	0.2362330	0.6361671	0.5420253
2600	0.6238404	0.7315195	0.1389689	0.0989620	0.2154083	0.1401255	0.6419996	0.1737883	0.5746734	0.6119241
2650	0.5900945	0.6694376	0.1325279	0.0959415	0.3298091	0.1832472	0.6262689	0.2717376	0.6493912	0.6048292
2700	0.6811383	0.6638101	0.1090410	0.1029285	0.3241987	0.2873481	0.8428526	0.3020104	0.5495739	0.6981162
2750	0.7547012	0.6096748	0.1890763	0.0878865	0.2704098	0.2435685	0.6523146	0.2386381	0.5744046	0.6604246
2800	0.6930662	0.7196847	0.1775734	0.0639856	0.2377874	0.2541153	0.7116320	0.2511761	0.5843758	0.6612181
2850	0.7456175	0.7043437	0.1423310	0.0721708	0.2994737	0.2001602	0.7748844	0.2853634	0.5905578	0.6564729
2900	0.7660754	0.7266547	0.1847688	0.0988523	0.2167327	0.2081197	0.6839211	0.3218558	0.6705434	0.6427634
2950	0.7354842	0.7042907	0.1373340	0.0698452	0.2942258	0.2348062	0.5521934	0.2331026	0.7333184	0.5603201
3000	0.6693527	0.6664442	0.1378242	0.0956321	0.2458726	0.2374911	0.6083308	0.2331006	0.6912159	0.6746631
3050	0.6972725	0.7586411	0.1493157	0.1182460	0.2434364	0.2526142	0.7049192	0.2719375	0.6415135	0.7003621
3100	0.6824566	0.6375795	0.1579863	0.1523533	0.3465398	0.1975504	0.6562527	0.2918408	0.5822306	0.7748528
3150	0.6247920	0.6784631	0.1454375	0.1205635	0.3061715	0.3329109	0.8952574	0.2338623	0.6298720	0.5572207
3200	0.7080322	0.6133763	0.1516305	0.1026411	0.3072612	0.2116977	0.8165412	0.3314623	0.6362616	0.7109392
3250	0.5994802	0.7400456	0.1454239	0.0626977	0.2780599	0.1970590	0.7156421	0.3258471	0.6576566	0.7157233
3300	0.6781994	0.6713890	0.1107954	0.0496105	0.2203183	0.2455201	0.6111879	0.3278072	0.6859950	0.7733746
3350	0.7615814	0.7655352	0.2045750	0.0573899	0.2484906	0.2338391	0.8775232	0.2886125	0.6293055	0.6321542
3400	0.6694686	0.6349806	0.2308100	0.1073702	0.3118411	0.1957827	0.8315739	0.2553899	0.6265885	0.7035155
3450	0.7735226	0.6210770	0.1791418	0.0809002	0.2875478	0.1994412	0.6721710	0.2755102	0.5948210	0.6256295
3500	0.6432955	0.6173897	0.1502817	0.1292091	0.1881694	0.3246376	0.5951029	0.2740889	0.6364195	0.7361866
3550	0.6360436	0.8205403	0.1918301	0.1398371	0.3087008	0.1746479	0.8032606	0.2873107	0.6324620	0.5605077
3600	0.8659049	0.6961194	0.2255757	0.1696040	0.3620431	0.1706758	0.7063024	0.1983093	0.6413371	0.5181678
3650	0.6207746	0.6726140	0.1859971	0.0969322	0.3357246	0.2111619	0.7700829	0.2361736	0.5602793	0.6701856
3700	0.7763060	0.7585537	0.1592746	0.1167412	0.2858956	0.1971452	0.5446681	0.2077038	0.5731848	0.7089530
3750	0.6757780	0.7153932	0.1099644	0.1108401	0.2519731	0.1419758	0.6658318	0.2335166	0.5502097	0.6620370
3800	0.8103366	0.7583778	0.1233258	0.0686719	0.1917052	0.1820245	0.6243412	0.3058602	0.5078167	0.6889460
3850	0.7282984	0.7272908	0.1183263	0.0539177	0.2849287	0.2106027	0.8505745	0.3197973	0.5641396	0.5289210
3900	0.8596364	0.7258915	0.1099040	0.1178769	0.2805818	0.1889965	0.7284534	0.3837073	0.5205661	0.6434176
3950	0.6723193	0.6318339	0.1822598	0.1094841	0.2394907	0.3256604	0.7467061	0.4222306	0.6587516	0.7246673
4000	0.6321575	0.6817816	0.1875775	0.0559242	0.2811562	0.2566736	0.6035034	0.3077364	0.6282017	0.5629860
4050	0.7387796	0.8894041	0.1770567	0.1096882	0.2753104	0.2475099	0.6560506	0.3325308	0.7901456	0.5417474
4100	0.6819931	0.5881772	0.2079143	0.0761355	0.3031513	0.1813107	0.5960445	0.3897952	0.6547918	0.6833698
4150	0.7669367	0.6756263	0.1623745	0.1492991	0.3542536	0.1708724	0.7423539	0.2489938	0.7522455	0.6082032
4200	0.9232341	0.6897730	0.0955618	0.1069984	0.2785446	0.1975347	0.6358821	0.2407434	0.6455220	0.7184317
4250	0.7836049	0.7140803	0.1332770	0.1082068	0.1779721	0.2451916	0.8310379	0.3558041	0.6314539	0.5956596
4300	0.5668740	0.6681728	0.1293953	0.0487753	0.2894255	0.1649680	0.6298755	0.2062420	0.8120502	0.6308146
4350	0.6969986	0.8047405	0.1635159	0.0594939	0.2928402	0.2011874	0.5965295	0.2719926	0.6122136	0.6317589
4400	0.5760883	0.6992383	0.1522417	0.0807912	0.2705513	0.1918867	0.6552611	0.2794528	0.7535287	0.6358295
4450	0.7390164	0.6729480	0.1822158	0.0679538	0.3339047	0.2144562	0.8839221	0.2484602	0.5918474	0.5357407
4500	0.7416209	0.6980496	0.1447055	0.0671113	0.3111366	0.2010555	0.6369736	0.3089962	0.6186798	0.7777648
4550	0.7502373	0.8120178	0.1674304	0.0654816	0.2789768	0.2305340	0.7937674	0.2673004	0.5756487	0.7233469
4600	0.6401263	0.7496789	0.1208749	0.0914901	0.2549330	0.1858200	0.7640863	0.3129444	0.6738854	0.6858109
4650	0.5990056	0.6246127	0.1367186	0.0596628	0.3444088	0.1420483	0.7078759	0.2248451	0.6727683	0.7799564
4700	0.6588686	0.6797281	0.1632161	0.0862950	0.2742442	0.2439563	0.7752304	0.3296419	0.6306676	0.5685427
4750	0.7365798	0.7335084	0.1632689	0.0937304	0.3101759	0.2491404	0.6361792	0.3166005	0.6120261	0.7378469
4800	0.6130284	0.5669955	0.1327552	0.0659350	0.2370806	0.2283784	0.7164256	0.3615632	0.6781112	0.5701363
4850	0.6970143	0.6882374	0.1885394	0.0552998	0.2665571	0.2052030	0.5604304	0.3595843	0.5649918	0.7433070
4900	0.7526990	0.6920319	0.2106760	0.1072324	0.2606498	0.2155041	0.7250977	0.3400817	0.4924349	0.6074509
4950	0.6970281	0.7946305	0.1585752	0.0918686	0.2046893	0.2725284	0.7843032	0.3432267	0.5537589	0.6852243
5000	0.7958397	0.6936388	0.1714068	0.0647077	0.3392698	0.1878740	0.7676858	0.2956954	0.7706430	0.7430303
5050	0.6749370	0.2221334	0.1463763	0.0514156	0.2903655	0.2628402	0.8331170	0.2765109	0.7348653	0.6406347
5100	0.7906368	0.0642129	0.1335200	0.1089469	0.2678882	0.2693431	0.8246869	0.2544233	0.6412234	0.6948957
5150	0.7537147	0.0374305	0.1853300	0.0631181	0.3186125	0.2032869	0.8060908	0.2496914	0.5730201	0.7150072
5200	0.6553995	0.0520981	0.1475687	0.0459540	0.3385423	0.2677325	0.6444718	0.3140031	0.6185586	0.7044870
5250	0.8284021	0.0602049	0.2048822	0.0761405	0.3151502	0.2747064	0.6518776	0.2611491	0.7161259	0.7294565
5300	0.7347515	0.0157585	0.1218470	0.1282040	0.2505492	0.2089471	0.7404704	0.2946758	0.6066108	0.7663648
5350	0.6342045	0.0274466	0.1385810	0.1184493	0.2619020	0.1833390	0.8172529	0.3034693	0.7236124	0.6681211
5400	0.6388352	0.0420143	0.1327612	0.1180955	0.2684262	0.2466515	0.6686492	0.3144504	0.7028363	0.7504344
5450	0.8055223	0.0401103	0.1271951	0.0771921	0.2910444	0.1912349	0.6658225	0.2870802	0.6155426	0.7086387
5500	0.6707938	0.0485705	0.1076078	0.0990940	0.2940020	0.2408480	0.7821709	0.2801770	0.6132178	0.6911820
5550	0.6635302	0.0266729	0.1684109	0.1119959	0.3335080	0.2654326	0.7996207	0.2263569	0.5339794	0.5800779
5600	0.7154582	0.0482623	0.1178480	0.0993912	0.2399984	0.2921304	0.6743968	0.2943797	0.5904173	0.6365520
5650	0.6200652	0.0590774	0.1568071	0.0575220	0.2487080	0.1677979	0.7630349	0.3059863	0.6291878	0.6608001
5700	0.7493097	0.0254138	0.1007733	0.1030758	0.3023832	0.1860575	0.6250130	0.3442207	0.6751417	0.7220237
5750	0.7011413	0.0561847	0.1785895	0.1123162	0.3000622	0.2461500	0.6292349	0.3756998	0.6330967	0.5643808
5800	0.7404787	0.0577421	0.1582715	0.0724420	0.1967697	0.2131909	0.7418324	0.3105247	0.5898283	0.6448804
5850	0.7095577	0.0464104	0.2237024	0.1256411	0.2238772	0.2309529	0.6554730	0.2693432	0.5513354	0.6646966
5900	0.7672414	0.0493543	0.2041451	0.0768475	0.1876888	0.2143294	0.6265853	0.2444897	0.7759050	0.6855171
5950	0.7370151	0.0438294	0.1331006	0.0787093	0.2516138	0.1884725	0.8683086	0.2226193	0.6046288	0.6841878
6000	0.6879286	0.0549680	0.1634589	0.0766449	0.2539167	0.1981217	0.6173192	0.3296268	0.6955322	0.8533741
6050	0.6329978	0.0506440	0.1082251	0.1071024	0.2815825	0.1941687	0.7225915	0.3606538	0.6330379	0.6908612
6100	0.7831434	0.0228200	0.1155251	0.1071742	0.2218393	0.2195024	0.6322029	0.2757486	0.6652063	0.6650146
6150	0.7117238	0.0136023	0.1354392	0.0658367	0.2387742	0.1639753	0.5791893	0.3355822	0.6262699	0.6006314
6200	0.6496047	0.0226736	0.1735472	0.1087658	0.3251421	0.1857588	0.6757386	0.2823027	0.6079800	0.6833116
6250	0.7521599	0.0272644	0.1001229	0.0871125	0.3717694	0.1852456	0.7020530	0.2933428	0.7069141	0.6191946
6300	0.6895191	0.0386091	0.1341039	0.0563888	0.1729185	0.1915277	0.7273578	0.3813985	0.6928933	0.8436878
6350	0.7438569	0.0205217	0.1355445	0.0630752	0.2594912	0.2080807	0.7332158	0.3291807	0.6307180	0.7540930
6400	0.7747939	0.0309645	0.1891850	0.0579615	0.3172587	0.2243600	0.6925391	0.3314194	0.6075295	0.7431325
6450	0.7360291	0.0215731	0.1803911	0.1151377	0.3097058	0.2989361	0.6903243	0.3210464	0.7471220	0.7440351
6500	0.7564039	0.0480836	0.2077610	0.1140942	0.3055546	0.2057232	0.6956440	0.3146911	0.6975893	0.7107569
6550	0.7790010	0.0645235	0.1546874	0.1228746	0.3770699	0.2065319	0.6880985	0.2838313	0.6680238	0.6421650
6600	0.6492152	0.0211459	0.1611036	0.1052540	0.3270942	0.1892817	0.7107136	0.3954365	0.7526016	0.8154287
6650	0.7277899	0.0577224	0.1447945	0.0824791	0.2998691	0.2145139	0.6659164	0.2860618	0.7129108	0.8633398
6700	0.6513336	0.0273945	0.1127532	0.1222645	0.2169804	0.1943486	0.7446792	0.2932881	0.5889194	0.7335312
6750	0.6315659	0.0464765	0.1148287	0.0537083	0.1594681	0.2001770	0.7941890	0.2848883	0.6612760	0.7187640
6800	0.7514985	0.0238245	0.1200899	0.0794720	0.2418101	0.2300585	0.6415425	0.2680692	0.6949166	0.6775984
6850	0.8235005	0.0461212	0.1529987	0.0834984	0.2756455	0.1959642	0.8245889	0.2577427	0.6869136	0.6452748
6900	0.6771653	0.0416369	0.0996918	0.0991801	0.2635865	0.2018748	0.7178396	0.2853663	0.6453905	0.6664541
6950	0.7162458	0.0362228	0.1009292	0.1140666	0.2530759	0.2397710	0.6256025	0.3308467	0.6016834	0.6434243
7000	0.7277035	0.0399447	0.1434875	0.1230819	0.2604414	0.1577762	0.7121409	0.3921334	0.6406585	0.6714536
7050	0.7885076	0.0318220	0.1939231	0.0862212	0.2060004	0.1718278	0.7779091	0.2420571	0.5249580	0.7285272
7100	0.5368361	0.0432704	0.1842327	0.0788182	0.3017206	0.1412194	0.6736719	0.3011786	0.4614699	0.7462881
7150	0.6898226	0.0396836	0.1664427	0.0817648	0.2266880	0.2195383	0.6363455	0.3047698	0.5985180	0.7109681
7200	0.6648292	0.0884384	0.1635148	0.0657573	0.2626352	0.1801297	0.8130908	0.2872355	0.5946830	0.8174240
7250	0.7043222	0.0588608	0.1506933	0.0899949	0.2781798	0.2230722	0.7292204	0.2953904	0.5374197	0.5792321
7300	0.6556234	0.0207430	0.1726337	0.1109838	0.2581787	0.2154654	0.7662170	0.3024567	0.6485179	0.7014670
7350	0.6954228	0.0341478	0.1274204	0.0860873	0.2721909	0.2865945	0.7104116	0.2765594	0.6980580	0.5836378
7400	0.6196578	0.0324897	0.1737195	0.0770751	0.2780473	0.2959638	0.7414974	0.3454430	0.6754909	0.8821549
7450	0.6552415	0.0988602	0.1566418	0.0578978	0.1771144	0.1749882	0.7259060	0.2764345	0.7547810	0.6065855
7500	0.5888500	0.0362082	0.0744195	0.0489011	0.2095387	0.1757082	0.6245966	0.3877602	0.6538961	0.6504377
7550	0.6818641	0.0228197	0.1856348	0.0708196	0.2544530	0.2407744	0.6433951	0.2905750	0.6516637	0.6573134
7600	0.6611165	0.0416121	0.1457353	0.0846247	0.1955366	0.2614615	0.6936252	0.2445060	0.6591023	0.7240887
7650	0.7613213	0.0618702	0.2458919	0.1444509	0.2472687	0.2036922	0.6578119	0.3221042	0.5516120	0.7741939
7700	0.8820012	0.0425285	0.1180443	0.1501091	0.3050991	0.2417758	0.6530439	0.3335090	0.5601182	0.7689183
